,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
1500,1500,Westminster,2021-06-14,Savills - Waterfront,1,"Riverwalk, 161 Millbank, Westminster, London SW1P",0,0,new,3850000.0,flat,0,leasehold,3 bed flat for sale,51.488867,-0.12844,136.0,3,3,1,2021-06-14T23:37:31,3850000.0,1,1,0,Chesham,446,21,"[13, 4, 1, 1]"
1501,1501,Westminster,2021-06-14,Cluttons - Hyde Park,0,"Addison House, Grove End Road, London NW8",0,0,pre-owned,825000.0,flat,0,leasehold,2 bed flat for sale,51.530433,-0.175453,63.0,2,1,1,2021-06-14T16:12:28,825000.0,0,1,1,St. John's Wood,387,13,"[8, 3, 2, 1]"
1502,1502,Westminster,2021-06-14,Knight Frank - St John's Wood Sales,0,"Maida Vale, London W9",0,0,pre-owned,850000.0,flat,0,Other,2 bed flat for sale,51.526063,-0.178942,84.0,2,2,1,2021-06-14T16:09:21,900000.0,1,0,0,Warwick Avenue,354,34,"[5, 0, 4, 1]"
1503,1503,Westminster,2021-06-14,Aston Chase,0,"Clifton Hill Studios, 95A Clifton Hill, St John's Wood NW8",0,0,pre-owned,2150000.0,end_terrace,0,freehold,3 bed end terrace house for sale,51.535645,-0.184964,144.0,3,3,1,2021-06-14T16:03:34,2150000.0,0,0,0,Chesham,580,27,"[8, 2, 0, 2]"
1504,1504,Westminster,2021-06-14,Fraser & Co - Paddington,0,"Paddington Exchange, London W2",0,0,pre-owned,1850000.0,flat,0,leasehold,3 bed flat for sale,51.519362,-0.175784,104.0,3,2,1,2021-06-14T15:07:48,1895000.0,1,0,1,Chesham,447,65,"[8, 1, 1, 2]"
1505,1505,Westminster,2021-06-14,Dexters - Hyde Park & Bayswater,0,"Cleveland Terrace, London W2",0,0,pre-owned,700000.0,flat,0,leasehold,2 bed flat for sale,51.516449,-0.181227,74.0,2,1,1,2021-06-14T14:29:21,700000.0,1,0,0,Paddington,435,64,"[5, 3, 1, 3]"
1506,1506,Westminster,2021-06-13,Sherwoods International Properties Ltd,1,"Marylebone Lane, London W1U",0,0,new,1825625.0,flat,0,Other,2 bed flat for sale,51.5177,-0.152216,72.0,2,2,1,2021-06-13T07:13:09,1825625.0,0,0,0,Bond Street,416,166,"[9, 20, 2, 3]"
1507,1507,Westminster,2021-06-11,LRC - London Sales and Letting Agency,1,"Edgware Road, Marylebone, London W2",0,0,new,979500.0,flat,0,leasehold,1 bed flat for sale,51.520645,-0.17054,70.0,1,1,1,2021-06-11T22:27:11,979500.0,1,1,0,Edgware Road (C),72,80,"[18, 3, 1, 3]"
1508,1508,Westminster,2021-06-11,LRC - London Sales and Letting Agency,1,"Edgware Road, Marylebone, London W2",0,0,new,769500.0,flat,0,leasehold,1 bed flat for sale,51.520645,-0.17054,57.0,1,1,1,2021-06-11T22:24:10,769500.0,1,1,0,Edgware Road (C),72,80,"[18, 3, 1, 3]"
1509,1509,Westminster,2021-06-11,Chestertons - Hyde Park,1,"Star Street, Paddington, London W2",0,0,pre-owned,1650000.0,terraced,0,freehold,4 bed terraced house for sale,51.516843,-0.171787,151.0,4,3,2,2021-06-11T20:33:03,1750000.0,1,0,1,Chesham,305,86,"[10, 1, 0, 2]"
1510,1510,Westminster,2021-06-11,Savills - Maida Vale & Little Venice,1,"Lauderdale Mansions, Lauderdale Road, London W9",0,0,pre-owned,1000000.0,flat,0,share_of_freehold,3 bed flat for sale,51.527797,-0.185751,102.0,3,2,1,2021-06-11T19:14:31,1125000.0,0,0,1,Maida Vale,324,20,"[4, 3, 3, 0]"
1511,1511,Westminster,2021-06-11,Savills - Westminster,0,"Rochester Row, London SW1P",0,0,pre-owned,950000.0,flat,0,leasehold,3 bed flat for sale,51.493747,-0.13674,88.0,3,2,0,2021-06-11T17:12:24,1000000.0,1,0,1,Pimlico,530,86,"[15, 5, 6, 5]"
1512,1512,Westminster,2021-06-11,The Cloister,0,"Dering Street, London W1S",0,0,pre-owned,4200000.0,flat,0,leasehold,2 bed flat for sale,51.514319,-0.145658,186.0,2,2,1,2021-06-11T16:49:56,4500000.0,1,0,0,Bond Street,204,212,"[14, 12, 3, 2]"
1513,1513,Westminster,2021-06-11,Savills - Maida Vale & Little Venice,1,"St Mary's Terrace, London W2",0,0,pre-owned,499950.0,flat,0,share_of_freehold,1 bed flat for sale,51.520714,-0.177283,45.0,1,1,1,2021-06-11T16:45:01,499950.0,1,1,1,Chesham,478,51,"[9, 1, 2, 2]"
1514,1514,Westminster,2021-06-11,Chestertons - Hyde Park,0,"Inverness Terrace, Bayswater, London W2",0,0,pre-owned,900000.0,flat,0,leasehold,2 bed flat for sale,51.511426,-0.186646,61.0,2,2,1,2021-06-11T14:44:09,950000.0,1,0,0,Chesham,155,77,"[8, 3, 0, 3]"
1515,1515,Westminster,2021-06-11,Savills - Westminster,0,"The Courthouse, Horseferry Road, Westminster, London SW1P",0,0,pre-owned,3000000.0,flat,0,leasehold,4 bed flat for sale,51.494987,-0.128766,147.0,4,3,1,2021-06-11T14:19:00,3000000.0,1,1,1,St. James's Park,615,37,"[15, 5, 2, 0]"
1516,1516,Westminster,2021-06-11,Foxtons - Marylebone & Mayfair,0,"Edgware Road, Hyde Park Estate, London W2",0,0,pre-owned,525000.0,flat,0,Other,1 bed flat for sale,51.515528,-0.165186,41.0,1,1,1,2021-06-11T14:16:16,550000.0,0,0,0,Edgware Road (B),522,91,"[13, 1, 1, 6]"
1517,1517,Westminster,2021-06-11,Dockley's,1,"Faraday House, Battersea SW11",0,0,new,549000.0,studio,0,Other,Studio for sale,51.482687,-0.146818,39.0,0,1,1,2021-06-11T14:14:34,560000.0,0,0,0,Sloane Square,1107,11,"[2, 1, 2, 3]"
1518,1518,Westminster,2021-06-11,Napier Watt,0,"Fursecroft, George Street, Marylebone W1H",0,0,pre-owned,2500000.0,flat,0,Other,5 bed flat for sale,51.516052,-0.163633,209.0,5,3,2,2021-06-11T13:55:15,2500000.0,0,0,0,Marble Arch,450,94,"[11, 0, 2, 5]"
1519,1519,Westminster,2021-06-11,Lord Estates,0,"Seymour Place, London W1H",0,0,pre-owned,1500000.0,maisonette,0,leasehold,4 bed maisonette for sale,51.517899,-0.162247,131.0,4,2,1,2021-06-11T13:15:08,1500000.0,1,0,0,Chesham,494,124,"[14, 3, 2, 5]"
1520,1520,Westminster,2021-06-11,Garton Jones - Chelsea Bridge Wharf,0,"Warwick Building, Chelsea Bridge Wharf, London SW11",0,0,pre-owned,365000.0,studio,0,leasehold,Studio for sale,51.480692,-0.148297,28.0,0,1,1,2021-06-11T10:50:32,365000.0,1,0,1,Sloane Square,1163,13,"[2, 0, 2, 3]"
1521,1521,Westminster,2021-06-10,Sherwoods International Properties Ltd,1,"Marylebone Lane, London W1U",0,0,new,1274583.0,flat,0,Other,1 bed flat for sale,51.5177,-0.152216,49.0,1,1,1,2021-06-10T23:59:48,1274583.0,0,0,0,Bond Street,416,166,"[9, 20, 2, 3]"
1522,1522,Westminster,2021-06-10,Foxtons - Marylebone & Mayfair,0,"Hanson Street, Fitzrovia, London W1W",0,0,pre-owned,1400000.0,flat,0,Other,3 bed flat for sale,51.519993,-0.140952,91.0,3,3,1,2021-06-10T18:16:26,1500000.0,0,0,1,Great Portland Street,408,188,"[12, 19, 3, 4]"
1523,1523,Westminster,2021-06-10,Hanover,0,"St Mary's Mansions, London W2",0,0,pre-owned,1450000.0,flat,0,leasehold,3 bed flat for sale,51.521527,-0.177794,139.0,3,2,2,2021-06-10T17:11:30,1499950.0,1,1,0,Warwick Avenue,425,50,"[8, 1, 2, 2]"
1524,1524,Westminster,2021-06-10,Savills - Westminster,0,"Warwick Square, Pimlico, London SW1V",0,0,pre-owned,3950000.0,flat,0,share_of_freehold,3 bed flat for sale,51.490814,-0.140072,162.0,3,2,1,2021-06-10T16:42:22,3950000.0,1,0,1,Pimlico,565,59,"[13, 5, 3, 3]"
1525,1525,Westminster,2021-06-10,West End Residence,0,"Porchester Place, London W2",0,0,pre-owned,1050000.0,flat,0,leasehold,1 bed flat for sale,51.515294,-0.166473,74.0,1,1,1,2021-06-10T16:39:22,1050000.0,0,0,0,Edgware Road (B),485,87,"[12, 1, 1, 6]"
1526,1526,Westminster,2021-06-10,Mansion London Limited,0,"The Hexagon, Covent Garden, London WC2B",0,0,pre-owned,1970000.0,flat,0,Other,2 bed flat for sale,51.516546,-0.120575,58.0,2,1,1,2021-06-10T16:37:29,1970000.0,0,0,1,Holborn,113,222,"[20, 4, 17, 3]"
1527,1527,Westminster,2021-06-10,Fraser & Co - Baker Street,0,"Marathon House, London NW1",0,0,pre-owned,1595000.0,flat,0,leasehold,3 bed flat for sale,51.521871,-0.160836,126.0,3,3,2,2021-06-10T16:26:03,1695000.0,0,1,0,Marylebone,291,91,"[18, 3, 1, 3]"
1528,1528,Westminster,2021-06-10,Savills - Marylebone & Fitzrovia,0,"Wimpole Mews, Marylebone, London W1G",0,0,pre-owned,2400000.0,flat,0,leasehold,2 bed flat for sale,51.519761,-0.148017,145.0,2,2,3,2021-06-10T16:05:54,2750000.0,1,0,0,Regent's Park,508,130,"[15, 30, 6, 1]"
1529,1529,Westminster,2021-06-10,Mansion London Limited,0,"The Hexagon, Covent Garden, London WC2B",0,0,pre-owned,2830000.0,flat,0,Other,3 bed flat for sale,51.516546,-0.120575,115.0,3,2,1,2021-06-10,2830000.0,0,0,1,Holborn,113,222,"[20, 4, 17, 3]"
1530,1530,Westminster,2021-06-10,Chancellors - St John's Wood,0,"St Stephens Close, St Johns Wood NW8",0,0,pre-owned,2250000.0,flat,0,share_of_freehold,3 bed flat for sale,51.537643,-0.164837,148.0,3,2,2,2021-06-10T14:42:43,2250000.0,0,1,0,St. John's Wood,661,11,"[5, 0, 0, 0]"
1531,1531,Westminster,2021-06-10,Charmill Residential,0,"Howley Place, London W2",0,0,pre-owned,950000.0,flat,0,Other,2 bed flat for sale,51.521297,-0.180475,76.0,2,1,1,2021-06-10T14:39:48,965000.0,0,0,0,Warwick Avenue,249,42,"[5, 1, 2, 0]"
